index,name,type,height,weight,abilities,hidden_ability,hp,attack,defense,sp_atk,sp_def,speed,legendary,mythical,generation,total_stats
642,thundurus-incarnate,electric / flying,1,61,prankster,defiant,79,115,70,125,80,111,True,False,generation-v,580
642,thundurus-therian,electric / flying,3,61,volt-absorb,None ,79,105,70,145,80,101,True,False,generation-v,580
643,reshiram,dragon / fire,3,330,turboblaze,None ,100,120,100,150,120,90,True,False,generation-v,680
644,zekrom,dragon / electric,2,345,teravolt,None ,100,150,120,120,100,90,True,False,generation-v,680
645,landorus-incarnate,ground / flying,1,68,sand-force,sheer-force,89,125,90,115,80,101,True,False,generation-v,600
645,landorus-therian,ground / flying,1,68,intimidate,None ,89,145,90,105,80,91,True,False,generation-v,600
646,kyurem,dragon / ice,3,325,pressure,None ,125,130,90,130,90,95,True,False,generation-v,660
646,kyurem-black,dragon / ice,3,325,teravolt,None ,125,170,100,120,90,95,True,False,generation-v,700
646,kyurem-white,dragon / ice,3,325,turboblaze,None ,125,120,90,170,100,95,True,False,generation-v,700
647,keldeo-ordinary,water / fighting,1,48,justified,None ,91,72,90,129,90,108,False,True,generation-v,580
647,keldeo-resolute,water / fighting,1,48,justified,None ,91,72,90,129,90,108,False,True,generation-v,580
648,meloetta-aria,normal / psychic,0,6,serene-grace,None ,100,77,77,128,128,90,False,True,generation-v,600
648,meloetta-pirouette,normal / fighting,0,6,serene-grace,None ,100,128,90,77,77,128,False,True,generation-v,600
649,genesect,bug / steel,1,82,download,None ,71,120,95,120,95,99,False,True,generation-v,600
650,chespin,grass,0,9,overgrow,bulletproof,56,61,65,48,45,38,False,False,generation-vi,313
651,quilladin,grass,0,29,overgrow,bulletproof,61,78,95,56,58,57,False,False,generation-vi,405
652,chesnaught,grass / fighting,1,90,overgrow,bulletproof,88,107,122,74,75,64,False,False,generation-vi,530
653,fennekin,fire,0,9,blaze,magician,40,45,40,62,60,60,False,False,generation-vi,307
654,braixen,fire,1,14,blaze,magician,59,59,58,90,70,73,False,False,generation-vi,409
655,delphox,fire / psychic,1,39,blaze,magician,75,69,72,114,100,104,False,False,generation-vi,534
656,froakie,water,0,7,torrent,protean,41,56,40,62,44,71,False,False,generation-vi,314
657,frogadier,water,0,10,torrent,protean,54,63,52,83,56,97,False,False,generation-vi,405
658,greninja,water / dark,1,40,torrent,protean,72,95,67,103,71,122,False,False,generation-vi,530
658,greninja-battle-bond,water / dark,1,40,battle-bond,None ,72,95,67,103,71,122,False,False,generation-vi,530
658,greninja-ash,water / dark,1,40,battle-bond,None ,72,145,67,153,71,132,False,False,generation-vi,640
659,bunnelby,normal,0,5,pickup / cheek-pouch,huge-power,38,36,38,32,36,57,False,False,generation-vi,237
660,diggersby,normal / ground,1,42,pickup / cheek-pouch,huge-power,85,56,77,50,77,78,False,False,generation-vi,423
661,fletchling,normal / flying,0,1,big-pecks,gale-wings,45,50,43,40,38,62,False,False,generation-vi,278
662,fletchinder,fire / flying,0,16,flame-body,gale-wings,62,73,55,56,52,84,False,False,generation-vi,382
663,talonflame,fire / flying,1,24,flame-body,gale-wings,78,81,71,74,69,126,False,False,generation-vi,499
664,scatterbug,bug,0,2,shield-dust / compound-eyes,friend-guard,38,35,40,27,25,35,False,False,generation-vi,200
665,spewpa,bug,0,8,shed-skin,friend-guard,45,22,60,27,30,29,False,False,generation-vi,213
666,vivillon,bug / flying,1,17,shield-dust / compound-eyes,friend-guard,80,52,50,90,50,89,False,False,generation-vi,411
667,litleo,fire / normal,0,13,rivalry / unnerve,moxie,62,50,58,73,54,72,False,False,generation-vi,369
668,pyroar,fire / normal,1,81,rivalry / unnerve,moxie,86,68,72,109,66,106,False,False,generation-vi,507
669,flabebe,fairy,0,0,flower-veil,symbiosis,44,38,39,61,79,42,False,False,generation-vi,303
670,floette,fairy,0,0,flower-veil,symbiosis,54,45,47,75,98,52,False,False,generation-vi,371
670,floette-eternal,fairy,0,0,flower-veil,symbiosis,74,65,67,125,128,92,False,False,generation-vi,551
671,florges,fairy,1,10,flower-veil,symbiosis,78,65,68,112,154,75,False,False,generation-vi,552
672,skiddo,grass,0,31,sap-sipper,grass-pelt,66,65,48,62,57,52,False,False,generation-vi,350
673,gogoat,grass,1,91,sap-sipper,grass-pelt,123,100,62,97,81,68,False,False,generation-vi,531
674,pancham,fighting,0,8,iron-fist / mold-breaker,scrappy,67,82,62,46,48,43,False,False,generation-vi,348
675,pangoro,fighting / dark,2,136,iron-fist / mold-breaker,scrappy,95,124,78,69,71,58,False,False,generation-vi,495
676,furfrou,normal,1,28,fur-coat,None ,75,80,60,65,90,102,False,False,generation-vi,472
677,espurr,psychic,0,3,keen-eye / infiltrator,own-tempo,62,48,54,63,60,68,False,False,generation-vi,355
678,meowstic-male,psychic,0,8,keen-eye / infiltrator,prankster,74,48,76,83,81,104,False,False,generation-vi,466
678,meowstic-female,psychic,0,8,keen-eye / infiltrator,competitive,74,48,76,83,81,104,False,False,generation-vi,466
679,honedge,steel / ghost,0,2,no-guard,None ,45,80,100,35,37,28,False,False,generation-vi,325
680,doublade,steel / ghost,0,4,no-guard,None ,59,110,150,45,49,35,False,False,generation-vi,448
681,aegislash-shield,steel / ghost,1,53,stance-change,None ,60,50,140,50,140,60,False,False,generation-vi,500
681,aegislash-blade,steel / ghost,1,53,stance-change,None ,60,140,50,140,50,60,False,False,generation-vi,500
682,spritzee,fairy,0,0,healer,aroma-veil,78,52,60,63,65,23,False,False,generation-vi,341
683,aromatisse,fairy,0,15,healer,aroma-veil,101,72,72,99,89,29,False,False,generation-vi,462
684,swirlix,fairy,0,3,sweet-veil,unburden,62,48,66,59,57,49,False,False,generation-vi,341
685,slurpuff,fairy,0,5,sweet-veil,unburden,82,80,86,85,75,72,False,False,generation-vi,480
686,inkay,dark / psychic,0,3,contrary / suction-cups,infiltrator,53,54,53,37,46,45,False,False,generation-vi,288
687,malamar,dark / psychic,1,47,contrary / suction-cups,infiltrator,86,92,88,68,75,73,False,False,generation-vi,482
688,binacle,rock / water,0,31,tough-claws / sniper,pickpocket,42,52,67,39,56,50,False,False,generation-vi,306
689,barbaracle,rock / water,1,96,tough-claws / sniper,pickpocket,72,105,115,54,86,68,False,False,generation-vi,500
690,skrelp,poison / water,0,7,poison-point / poison-touch,adaptability,50,60,60,60,60,30,False,False,generation-vi,320
691,dragalge,poison / dragon,1,81,poison-point / poison-touch,adaptability,65,75,90,97,123,44,False,False,generation-vi,494
692,clauncher,water,0,8,mega-launcher,None ,50,53,62,58,63,44,False,False,generation-vi,330
693,clawitzer,water,1,35,mega-launcher,None ,71,73,88,120,89,59,False,False,generation-vi,500
694,helioptile,electric / normal,0,6,dry-skin / sand-veil,solar-power,44,38,33,61,43,70,False,False,generation-vi,289
695,heliolisk,electric / normal,1,21,dry-skin / sand-veil,solar-power,62,55,52,109,94,109,False,False,generation-vi,481
696,tyrunt,rock / dragon,0,26,strong-jaw,sturdy,58,89,77,45,45,48,False,False,generation-vi,362
697,tyrantrum,rock / dragon,2,270,strong-jaw,rock-head,82,121,119,69,59,71,False,False,generation-vi,521
698,amaura,rock / ice,1,25,refrigerate,snow-warning,77,59,50,67,63,46,False,False,generation-vi,362
699,aurorus,rock / ice,2,225,refrigerate,snow-warning,123,77,72,99,92,58,False,False,generation-vi,521
700,sylveon,fairy,1,23,cute-charm,pixilate,95,65,65,110,130,60,False,False,generation-vi,525
701,hawlucha,fighting / flying,0,21,limber / unburden,mold-breaker,78,92,75,74,63,118,False,False,generation-vi,500
702,dedenne,electric / fairy,0,2,cheek-pouch / pickup,plus,67,58,57,81,67,101,False,False,generation-vi,431
703,carbink,rock / fairy,0,5,clear-body,sturdy,50,50,150,50,150,50,False,False,generation-vi,500
704,goomy,dragon,0,2,sap-sipper / hydration,gooey,45,50,35,55,75,40,False,False,generation-vi,300
705,sliggoo,dragon,0,17,sap-sipper / hydration,gooey,68,75,53,83,113,60,False,False,generation-vi,452
705,sliggoo-hisui,steel / dragon,0,68,sap-sipper / shell-armor,gooey,58,75,83,83,113,40,False,False,generation-vi,452
706,goodra,dragon,2,150,sap-sipper / hydration,gooey,90,100,70,110,150,80,False,False,generation-vi,600
706,goodra-hisui,steel / dragon,1,334,sap-sipper / shell-armor,gooey,80,100,100,110,150,60,False,False,generation-vi,600
707,klefki,steel / fairy,0,3,prankster,magician,57,80,91,80,87,75,False,False,generation-vi,470
708,phantump,ghost / grass,0,7,natural-cure / frisk,harvest,43,70,48,50,60,38,False,False,generation-vi,309
709,trevenant,ghost / grass,1,71,natural-cure / frisk,harvest,85,110,76,65,82,56,False,False,generation-vi,474
710,pumpkaboo-average,ghost / grass,0,5,pickup / frisk,insomnia,49,66,70,44,55,51,False,False,generation-vi,335
710,pumpkaboo-small,ghost / grass,0,3,pickup / frisk,insomnia,44,66,70,44,55,56,False,False,generation-vi,335
710,pumpkaboo-large,ghost / grass,0,7,pickup / frisk,insomnia,54,66,70,44,55,46,False,False,generation-vi,335
710,pumpkaboo-super,ghost / grass,0,15,pickup / frisk,insomnia,59,66,70,44,55,41,False,False,generation-vi,335
711,gourgeist-average,ghost / grass,0,12,pickup / frisk,insomnia,65,90,122,58,75,84,False,False,generation-vi,494
711,gourgeist-small,ghost / grass,0,9,pickup / frisk,insomnia,55,85,122,58,75,99,False,False,generation-vi,494
711,gourgeist-large,ghost / grass,1,14,pickup / frisk,insomnia,75,95,122,58,75,69,False,False,generation-vi,494
711,gourgeist-super,ghost / grass,1,39,pickup / frisk,insomnia,85,100,122,58,75,54,False,False,generation-vi,494
712,bergmite,ice,1,99,own-tempo / ice-body,sturdy,55,69,85,32,35,28,False,False,generation-vi,304
713,avalugg,ice,2,505,own-tempo / ice-body,sturdy,95,117,184,44,46,28,False,False,generation-vi,514
713,avalugg-hisui,ice / rock,1,262,strong-jaw / ice-body,sturdy,95,127,184,34,36,38,False,False,generation-vi,514
714,noibat,flying / dragon,0,8,frisk / infiltrator,telepathy,40,30,35,45,40,55,False,False,generation-vi,245
715,noivern,flying / dragon,1,85,frisk / infiltrator,telepathy,85,70,80,97,80,123,False,False,generation-vi,535
716,xerneas,fairy,3,215,fairy-aura,None ,126,131,95,131,98,99,True,False,generation-vi,680
717,yveltal,dark / flying,5,203,dark-aura,None ,126,131,95,131,98,99,True,False,generation-vi,680
718,zygarde-50,dragon / ground,5,305,aura-break,None ,108,100,121,81,95,95,True,False,generation-vi,600
718,zygarde-10-power-construct,dragon / ground,1,33,power-construct,None ,54,100,71,61,85,115,True,False,generation-vi,486
718,zygarde-50-power-construct,dragon / ground,5,305,power-construct,None ,108,100,121,81,95,95,True,False,generation-vi,600
718,zygarde-complete,dragon / ground,4,610,power-construct,None ,216,100,121,91,95,85,True,False,generation-vi,708
718,zygarde-10,dragon / ground,1,33,aura-break,None ,54,100,71,61,85,115,True,False,generation-vi,486
719,diancie,rock / fairy,0,8,clear-body,None ,50,100,150,100,150,50,False,True,generation-vi,600
719,diancie-mega,rock / fairy,1,27,magic-bounce,None ,50,160,110,160,110,110,False,True,generation-vi,700
720,hoopa,psychic / ghost,0,9,magician,None ,80,110,60,150,130,70,False,True,generation-vi,600
720,hoopa-unbound,psychic / dark,6,490,magician,None ,80,160,60,170,130,80,False,True,generation-vi,680
721,volcanion,fire / water,1,195,water-absorb,None ,80,110,120,130,90,70,False,True,generation-vi,600
722,rowlet,grass / flying,0,1,overgrow,long-reach,68,55,55,50,50,42,False,False,generation-vii,320
723,dartrix,grass / flying,0,16,overgrow,long-reach,78,75,75,70,70,52,False,False,generation-vii,420
724,decidueye,grass / ghost,1,36,overgrow,long-reach,78,107,75,100,100,70,False,False,generation-vii,530
724,decidueye-hisui,grass / fighting,1,37,overgrow,scrappy,88,112,80,95,95,60,False,False,generation-vii,530
725,litten,fire,0,4,blaze,intimidate,45,65,40,60,40,70,False,False,generation-vii,320
726,torracat,fire,0,25,blaze,intimidate,65,85,50,80,50,90,False,False,generation-vii,420
727,incineroar,fire / dark,1,83,blaze,intimidate,95,115,90,80,90,60,False,False,generation-vii,530
728,popplio,water,0,7,torrent,liquid-voice,50,54,54,66,56,40,False,False,generation-vii,320
729,brionne,water,0,17,torrent,liquid-voice,60,69,69,91,81,50,False,False,generation-vii,420
730,primarina,water / fairy,1,44,torrent,liquid-voice,80,74,74,126,116,60,False,False,generation-vii,530
731,pikipek,normal / flying,0,1,keen-eye / skill-link,pickup,35,75,30,30,30,65,False,False,generation-vii,265
732,trumbeak,normal / flying,0,14,keen-eye / skill-link,pickup,55,85,50,40,50,75,False,False,generation-vii,355
733,toucannon,normal / flying,1,26,keen-eye / skill-link,sheer-force,80,120,75,75,75,60,False,False,generation-vii,485
734,yungoos,normal,0,6,stakeout / strong-jaw,adaptability,48,70,30,30,30,45,False,False,generation-vii,253
735,gumshoos,normal,0,14,stakeout / strong-jaw,adaptability,88,110,60,55,60,45,False,False,generation-vii,418
735,gumshoos-totem,normal,1,60,stakeout / strong-jaw,adaptability,88,110,60,55,60,45,False,False,generation-vii,418
736,grubbin,bug,0,4,swarm,None ,47,62,45,55,45,46,False,False,generation-vii,300
737,charjabug,bug / electric,0,10,battery,None ,57,82,95,55,75,36,False,False,generation-vii,400
738,vikavolt,bug / electric,1,45,levitate,None ,77,70,90,145,75,43,False,False,generation-vii,500
738,vikavolt-totem,bug / electric,2,147,levitate,None ,77,70,90,145,75,43,False,False,generation-vii,500
739,crabrawler,fighting,0,7,hyper-cutter / iron-fist,anger-point,47,82,57,42,47,63,False,False,generation-vii,338
740,crabominable,fighting / ice,1,180,hyper-cutter / iron-fist,anger-point,97,132,77,62,67,43,False,False,generation-vii,478
741,oricorio-baile,fire / flying,0,3,dancer,None ,75,70,70,98,70,93,False,False,generation-vii,476
741,oricorio-pom-pom,electric / flying,0,3,dancer,None ,75,70,70,98,70,93,False,False,generation-vii,476
741,oricorio-pau,psychic / flying,0,3,dancer,None ,75,70,70,98,70,93,False,False,generation-vii,476
741,oricorio-sensu,ghost / flying,0,3,dancer,None ,75,70,70,98,70,93,False,False,generation-vii,476
742,cutiefly,bug / fairy,0,0,honey-gather / shield-dust,sweet-veil,40,45,40,55,40,84,False,False,generation-vii,304
743,ribombee,bug / fairy,0,0,honey-gather / shield-dust,sweet-veil,60,55,60,95,70,124,False,False,generation-vii,464
743,ribombee-totem,bug / fairy,0,2,honey-gather / shield-dust,sweet-veil,60,55,60,95,70,124,False,False,generation-vii,464
744,rockruff,rock,0,9,keen-eye / vital-spirit,steadfast,45,65,40,30,40,60,False,False,generation-vii,280
744,rockruff-own-tempo,rock,0,9,own-tempo,None ,45,65,40,30,40,60,False,False,generation-vii,280
745,lycanroc-midday,rock,0,25,keen-eye / sand-rush,steadfast,75,115,65,55,65,112,False,False,generation-vii,487
745,lycanroc-midnight,rock,1,25,keen-eye / vital-spirit,no-guard,85,115,75,55,75,82,False,False,generation-vii,487
745,lycanroc-dusk,rock,0,25,tough-claws,None ,75,117,65,55,65,110,False,False,generation-vii,487
746,wishiwashi-solo,water,0,0,schooling,None ,45,20,20,25,25,40,False,False,generation-vii,175
746,wishiwashi-school,water,8,78,schooling,None ,45,140,130,140,135,30,False,False,generation-vii,620
747,mareanie,poison / water,0,8,merciless / limber,regenerator,50,53,62,43,52,45,False,False,generation-vii,305
748,toxapex,poison / water,0,14,merciless / limber,regenerator,50,63,152,53,142,35,False,False,generation-vii,495
749,mudbray,ground,1,110,own-tempo / stamina,inner-focus,70,100,70,45,55,45,False,False,generation-vii,385
750,mudsdale,ground,2,920,own-tempo / stamina,inner-focus,100,125,100,55,85,35,False,False,generation-vii,500
751,dewpider,water / bug,0,4,water-bubble,water-absorb,38,40,52,40,72,27,False,False,generation-vii,269
752,araquanid,water / bug,1,82,water-bubble,water-absorb,68,70,92,50,132,42,False,False,generation-vii,454
752,araquanid-totem,water / bug,3,217,water-bubble,water-absorb,68,70,92,50,132,42,False,False,generation-vii,454
753,fomantis,grass,0,1,leaf-guard,contrary,40,55,35,50,35,35,False,False,generation-vii,250
754,lurantis,grass,0,18,leaf-guard,contrary,70,105,90,80,90,45,False,False,generation-vii,480
754,lurantis-totem,grass,1,58,leaf-guard,contrary,70,105,90,80,90,45,False,False,generation-vii,480
755,morelull,grass / fairy,0,1,illuminate / effect-spore,rain-dish,40,35,55,65,75,15,False,False,generation-vii,285
756,shiinotic,grass / fairy,1,11,illuminate / effect-spore,rain-dish,60,45,80,90,100,30,False,False,generation-vii,405
757,salandit,poison / fire,0,4,corrosion,oblivious,48,44,40,71,40,77,False,False,generation-vii,320
758,salazzle,poison / fire,1,22,corrosion,oblivious,68,64,60,111,60,117,False,False,generation-vii,480
758,salazzle-totem,poison / fire,2,81,corrosion,oblivious,68,64,60,111,60,117,False,False,generation-vii,480
759,stufful,normal / fighting,0,6,fluffy / klutz,cute-charm,70,75,50,45,50,50,False,False,generation-vii,340
760,bewear,normal / fighting,2,135,fluffy / klutz,unnerve,120,125,80,55,60,60,False,False,generation-vii,500
761,bounsweet,grass,0,3,leaf-guard / oblivious,sweet-veil,42,30,38,30,38,32,False,False,generation-vii,210
762,steenee,grass,0,8,leaf-guard / oblivious,sweet-veil,52,40,48,40,48,62,False,False,generation-vii,290
763,tsareena,grass,1,21,leaf-guard / queenly-majesty,sweet-veil,72,120,98,50,98,72,False,False,generation-vii,510
764,comfey,fairy,0,0,flower-veil / triage,natural-cure,51,52,90,82,110,100,False,False,generation-vii,485
765,oranguru,normal / psychic,1,76,inner-focus / telepathy,symbiosis,90,60,80,90,110,60,False,False,generation-vii,490
766,passimian,fighting,2,82,receiver,defiant,100,120,90,40,60,80,False,False,generation-vii,490
767,wimpod,bug / water,0,12,wimp-out,None ,25,35,40,20,30,80,False,False,generation-vii,230
768,golisopod,bug / water,2,108,emergency-exit,None ,75,125,140,60,90,40,False,False,generation-vii,530
769,sandygast,ghost / ground,0,70,water-compaction,sand-veil,55,55,80,70,45,15,False,False,generation-vii,320
770,palossand,ghost / ground,1,250,water-compaction,sand-veil,85,75,110,100,75,35,False,False,generation-vii,480
771,pyukumuku,water,0,1,innards-out,unaware,55,60,130,30,130,5,False,False,generation-vii,410
772,type-null,normal,1,120,battle-armor,None ,95,95,95,95,95,59,False,False,generation-vii,534
773,silvally,normal,2,100,rks-system,None ,95,95,95,95,95,95,True,False,generation-vii,570
774,minior-red-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-orange-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-yellow-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-green-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-blue-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-indigo-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-violet-meteor,rock / flying,0,40,shields-down,None ,60,60,100,60,100,60,False,False,generation-vii,440
774,minior-red,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
774,minior-orange,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
774,minior-yellow,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
774,minior-green,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
774,minior-blue,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
774,minior-indigo,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
774,minior-violet,rock / flying,0,0,shields-down,None ,60,100,60,100,60,120,False,False,generation-vii,500
775,komala,normal,0,19,comatose,None ,65,115,65,75,95,65,False,False,generation-vii,480
776,turtonator,fire / dragon,2,212,shell-armor,None ,60,78,135,91,85,36,False,False,generation-vii,485
777,togedemaru,electric / steel,0,3,iron-barbs / lightning-rod,sturdy,65,98,63,40,73,96,False,False,generation-vii,435
777,togedemaru-totem,electric / steel,0,13,iron-barbs / lightning-rod,sturdy,65,98,63,40,73,96,False,False,generation-vii,435
778,mimikyu-disguised,ghost / fairy,0,0,disguise,None ,55,90,80,50,105,96,False,False,generation-vii,476
778,mimikyu-busted,ghost / fairy,0,0,disguise,None ,55,90,80,50,105,96,False,False,generation-vii,476
778,mimikyu-totem-disguised,ghost / fairy,0,2,disguise,None ,55,90,80,50,105,96,False,False,generation-vii,476
778,mimikyu-totem-busted,ghost / fairy,0,2,disguise,None ,55,90,80,50,105,96,False,False,generation-vii,476
779,bruxish,water / psychic,0,19,dazzling / strong-jaw,wonder-skin,68,105,70,70,70,92,False,False,generation-vii,475
780,drampa,normal / dragon,3,185,berserk / sap-sipper,cloud-nine,78,60,85,135,91,36,False,False,generation-vii,485
781,dhelmise,ghost / grass,3,210,steelworker,None ,70,131,100,86,90,40,False,False,generation-vii,517
782,jangmo-o,dragon,0,29,bulletproof / soundproof,overcoat,45,55,65,45,45,45,False,False,generation-vii,300
783,hakamo-o,dragon / fighting,1,47,bulletproof / soundproof,overcoat,55,75,90,65,70,65,False,False,generation-vii,420
784,kommo-o,dragon / fighting,1,78,bulletproof / soundproof,overcoat,75,110,125,100,105,85,False,False,generation-vii,600
784,kommo-o-totem,dragon / fighting,2,207,bulletproof / soundproof,overcoat,75,110,125,100,105,85,False,False,generation-vii,600
785,tapu-koko,electric / fairy,1,20,electric-surge,telepathy,70,115,85,95,75,130,True,False,generation-vii,570
786,tapu-lele,psychic / fairy,1,18,psychic-surge,telepathy,70,85,75,130,115,95,True,False,generation-vii,570
787,tapu-bulu,grass / fairy,1,45,grassy-surge,telepathy,70,130,115,85,95,75,True,False,generation-vii,570
788,tapu-fini,water / fairy,1,21,misty-surge,telepathy,70,75,115,95,130,85,True,False,generation-vii,570
789,cosmog,psychic,0,0,unaware,None ,43,29,31,29,31,37,True,False,generation-vii,200
790,cosmoem,psychic,0,999,sturdy,None ,43,29,131,29,131,37,True,False,generation-vii,400
791,solgaleo,psychic / steel,3,230,full-metal-body,None ,137,137,107,113,89,97,True,False,generation-vii,680
792,lunala,psychic / ghost,4,120,shadow-shield,None ,137,113,89,137,107,97,True,False,generation-vii,680
793,nihilego,rock / poison,1,55,beast-boost,None ,109,53,47,127,131,103,False,False,generation-vii,570
794,buzzwole,bug / fighting,2,333,beast-boost,None ,107,139,139,53,53,79,False,False,generation-vii,570
795,pheromosa,bug / fighting,1,25,beast-boost,None ,71,137,37,137,37,151,False,False,generation-vii,570
796,xurkitree,electric,3,100,beast-boost,None ,83,89,71,173,71,83,False,False,generation-vii,570
797,celesteela,steel / flying,9,999,beast-boost,None ,97,101,103,107,101,61,False,False,generation-vii,570
798,kartana,grass / steel,0,0,beast-boost,None ,59,181,131,59,31,109,False,False,generation-vii,570
799,guzzlord,dark / dragon,5,888,beast-boost,None ,223,101,53,97,53,43,False,False,generation-vii,570
800,necrozma,psychic,2,230,prism-armor,None ,97,107,101,127,89,79,True,False,generation-vii,600
800,necrozma-dusk,psychic / steel,3,460,prism-armor,None ,97,157,127,113,109,77,True,False,generation-vii,680
800,necrozma-dawn,psychic / ghost,4,350,prism-armor,None ,97,113,109,157,127,77,True,False,generation-vii,680
800,necrozma-ultra,psychic / dragon,7,230,neuroforce,None ,97,167,97,167,97,129,True,False,generation-vii,754
801,magearna,steel / fairy,1,80,soul-heart,None ,80,95,115,130,115,65,False,True,generation-vii,600
801,magearna-original,steel / fairy,1,80,soul-heart,None ,80,95,115,130,115,65,False,True,generation-vii,600
802,marshadow,fighting / ghost,0,22,technician,None ,90,125,80,90,90,125,False,True,generation-vii,600
803,poipole,poison,0,1,beast-boost,None ,67,73,67,73,67,73,False,False,generation-vii,420
804,naganadel,poison / dragon,3,150,beast-boost,None ,73,73,73,127,73,121,False,False,generation-vii,540
805,stakataka,rock / steel,5,820,beast-boost,None ,61,131,211,53,101,13,False,False,generation-vii,570
806,blacephalon,fire / ghost,1,13,beast-boost,None ,53,127,53,151,79,107,False,False,generation-vii,570
807,zeraora,electric,1,44,volt-absorb,None ,88,112,75,102,80,143,False,True,generation-vii,600
808,meltan,steel,0,8,magnet-pull,None ,46,65,65,55,35,34,False,True,generation-vii,300
809,melmetal,steel,2,800,iron-fist,None ,135,143,143,80,65,34,False,True,generation-vii,600
809,melmetal-gmax,steel,25,1000,iron-fist,None ,135,143,143,80,65,34,False,True,generation-vii,600
810,grookey,grass,0,5,overgrow,grassy-surge,50,65,50,40,40,65,False,False,generation-viii,310
811,thwackey,grass,0,14,overgrow,grassy-surge,70,85,70,55,60,80,False,False,generation-viii,420
812,rillaboom,grass,2,90,overgrow,grassy-surge,100,125,90,60,70,85,False,False,generation-viii,530
812,rillaboom-gmax,grass,28,1000,overgrow,grassy-surge,100,125,90,60,70,85,False,False,generation-viii,530
813,scorbunny,fire,0,4,blaze,libero,50,71,40,40,40,69,False,False,generation-viii,310
814,raboot,fire,0,9,blaze,libero,65,86,60,55,60,94,False,False,generation-viii,420
815,cinderace,fire,1,33,blaze,libero,80,116,75,65,75,119,False,False,generation-viii,530
815,cinderace-gmax,fire,27,1000,blaze,libero,80,116,75,65,75,119,False,False,generation-viii,530
816,sobble,water,0,4,torrent,sniper,50,40,40,70,40,70,False,False,generation-viii,310
817,drizzile,water,0,11,torrent,sniper,65,60,55,95,55,90,False,False,generation-viii,420
818,inteleon,water,1,45,torrent,sniper,70,85,65,125,65,120,False,False,generation-viii,530
818,inteleon-gmax,water,40,1000,torrent,sniper,70,85,65,125,65,120,False,False,generation-viii,530
819,skwovet,normal,0,2,cheek-pouch,gluttony,70,55,55,35,35,25,False,False,generation-viii,275
820,greedent,normal,0,6,cheek-pouch,gluttony,120,95,95,55,75,20,False,False,generation-viii,460
821,rookidee,flying,0,1,keen-eye / unnerve,big-pecks,38,47,35,33,35,57,False,False,generation-viii,245
822,corvisquire,flying,0,16,keen-eye / unnerve,big-pecks,68,67,55,43,55,77,False,False,generation-viii,365
823,corviknight,flying / steel,2,75,pressure / unnerve,mirror-armor,98,87,105,53,85,67,False,False,generation-viii,495
823,corviknight-gmax,flying / steel,14,1000,pressure / unnerve,mirror-armor,98,87,105,53,85,67,False,False,generation-viii,495
824,blipbug,bug,0,8,swarm / compound-eyes,telepathy,25,20,20,25,45,45,False,False,generation-viii,180
825,dottler,bug / psychic,0,19,swarm / compound-eyes,telepathy,50,35,80,50,90,30,False,False,generation-viii,335
826,orbeetle,bug / psychic,0,40,swarm / frisk,telepathy,60,45,110,80,120,90,False,False,generation-viii,505
826,orbeetle-gmax,bug / psychic,14,1000,swarm / frisk,telepathy,60,45,110,80,120,90,False,False,generation-viii,505
827,nickit,dark,0,8,run-away / unburden,stakeout,40,28,28,47,52,50,False,False,generation-viii,245
828,thievul,dark,1,19,run-away / unburden,stakeout,70,58,58,87,92,90,False,False,generation-viii,455
829,gossifleur,grass,0,2,cotton-down / regenerator,effect-spore,40,40,60,40,60,10,False,False,generation-viii,250
830,eldegoss,grass,0,2,cotton-down / regenerator,effect-spore,60,50,90,80,120,60,False,False,generation-viii,460
831,wooloo,normal,0,6,fluffy / run-away,bulletproof,42,40,55,40,45,48,False,False,generation-viii,270
832,dubwool,normal,1,43,fluffy / steadfast,bulletproof,72,80,100,60,90,88,False,False,generation-viii,490
833,chewtle,water,0,8,strong-jaw / shell-armor,swift-swim,50,64,50,38,38,44,False,False,generation-viii,284
834,drednaw,water / rock,1,115,strong-jaw / shell-armor,swift-swim,90,115,90,48,68,74,False,False,generation-viii,485
834,drednaw-gmax,water / rock,24,1000,strong-jaw / shell-armor,swift-swim,90,115,90,48,68,74,False,False,generation-viii,485
